heliost_number,n.s,azimut_angle,x,y,power,net_power
2718,0.998578,59.2811,-69,-41,636.66,1.29229e+06
2719,0.556465,59.8194,70.5,-41,354.783,1.29264e+06
2720,0.998518,59.8194,-70.5,-41,636.622,1.29328e+06
2721,0.552513,60.3409,72,-41,352.264,1.29363e+06
2722,0.998437,60.3409,-72,-41,636.57,1.29427e+06
2723,0.548664,60.8462,73.5,-41,349.81,1.29462e+06
2724,0.998336,60.8462,-73.5,-41,636.506,1.29525e+06
2725,0.544917,61.336,75,-41,347.421,1.2956e+06
2726,0.998218,61.336,-75,-41,636.43,1.29624e+06
2727,0.884032,0,0,-42.5,563.629,1.2968e+06
2728,0.876529,2.02139,1.5,-42.5,558.845,1.29736e+06
2729,0.891311,2.02139,-1.5,-42.5,568.27,1.29793e+06
2730,0.868819,4.03769,3,-42.5,553.93,1.29848e+06
2731,0.89835,4.03769,-3,-42.5,572.758,1.29905e+06
2732,0.860923,6.0441,4.5,-42.5,548.896,1.2996e+06
2733,0.905135,6.0441,-4.5,-42.5,577.084,1.30018e+06
2734,0.852861,8.0357,6,-42.5,543.756,1.30072e+06
2735,0.911655,8.0357,-6,-42.5,581.24,1.3013e+06
2736,0.844656,10.008,7.5,-42.5,538.524,1.30184e+06
2737,0.917899,10.008,-7.5,-42.5,585.222,1.30243e+06
2738,0.836329,11.9566,9,-42.5,533.215,1.30296e+06
2739,0.923861,11.9566,-9,-42.5,589.023,1.30355e+06
2740,0.827904,13.8775,10.5,-42.5,527.844,1.30408e+06
2741,0.929537,13.8775,-10.5,-42.5,592.642,1.30467e+06
2742,0.819403,15.7672,12,-42.5,522.424,1.30519e+06
2743,0.934924,15.7672,-12,-42.5,596.076,1.30579e+06
2744,0.810851,17.6223,13.5,-42.5,516.971,1.30631e+06
2745,0.940021,17.6223,-13.5,-42.5,599.326,1.30691e+06
2746,0.802269,19.44,15,-42.5,511.5,1.30742e+06
2747,0.944831,19.44,-15,-42.5,602.392,1.30802e+06
2748,0.793678,21.218,16.5,-42.5,506.023,1.30853e+06
2749,0.949356,21.218,-16.5,-42.5,605.278,1.30913e+06
2750,0.7851,22.9541,18,-42.5,500.554,1.30963e+06
2751,0.953604,22.9541,-18,-42.5,607.986,1.31024e+06
2752,0.776554,24.6468,19.5,-42.5,495.105,1.31074e+06
2753,0.957579,24.6468,-19.5,-42.5,610.521,1.31135e+06
2754,0.768057,26.2948,21,-42.5,489.688,1.31184e+06
2755,0.961291,26.2948,-21,-42.5,612.887,1.31245e+06
2756,0.759628,27.8973,22.5,-42.5,484.313,1.31293e+06
2757,0.964748,27.8973,-22.5,-42.5,615.091,1.31355e+06
2758,0.751279,29.4537,24,-42.5,478.991,1.31403e+06
2759,0.96796,29.4537,-24,-42.5,617.139,1.31464e+06
2760,0.743027,30.9638,25.5,-42.5,473.729,1.31512e+06
2761,0.970938,30.9638,-25.5,-42.5,619.037,1.31574e+06
2762,0.734882,32.4276,27,-42.5,468.536,1.31621e+06
2763,0.973691,32.4276,-27,-42.5,620.793,1.31683e+06
2764,0.726855,33.8453,28.5,-42.5,463.419,1.31729e+06
2765,0.976232,33.8453,-28.5,-42.5,622.413,1.31791e+06
2766,0.718956,35.2176,30,-42.5,458.382,1.31837e+06
2767,0.978572,35.2176,-30,-42.5,623.904,1.31899e+06
2768,0.711193,36.545,31.5,-42.5,453.433,1.31945e+06
2769,0.980721,36.545,-31.5,-42.5,625.275,1.32007e+06
2770,0.703571,37.8283,33,-42.5,448.573,1.32052e+06
2771,0.98269,37.8283,-33,-42.5,626.53,1.32115e+06
2772,0.696097,39.0685,34.5,-42.5,443.808,1.32159e+06
2773,0.984491,39.0685,-34.5,-42.5,627.678,1.32222e+06
2774,0.688774,40.2666,36,-42.5,439.139,1.32266e+06
2775,0.986134,40.2666,-36,-42.5,628.726,1.32329e+06
2776,0.681606,41.4237,37.5,-42.5,434.569,1.32372e+06
2777,0.987629,41.4237,-37.5,-42.5,629.679,1.32435e+06
2778,0.674595,42.541,39,-42.5,430.099,1.32478e+06
2779,0.988986,42.541,-39,-42.5,630.544,1.32541e+06
2780,0.667742,43.6196,40.5,-42.5,425.73,1.32584e+06
2781,0.990215,43.6196,-40.5,-42.5,631.328,1.32647e+06
2782,0.661048,44.661,42,-42.5,421.462,1.32689e+06
2783,0.991324,44.661,-42,-42.5,632.035,1.32752e+06
2784,0.654512,45.6662,43.5,-42.5,417.295,1.32794e+06
2785,0.992321,45.6662,-43.5,-42.5,632.671,1.32857e+06
2786,0.648135,46.6366,45,-42.5,413.229,1.32899e+06
2787,0.993216,46.6366,-45,-42.5,633.241,1.32962e+06
2788,0.641914,47.5734,46.5,-42.5,409.263,1.33003e+06
2789,0.994015,47.5734,-46.5,-42.5,633.75,1.33066e+06
2790,0.635849,48.4778,48,-42.5,405.396,1.33107e+06
2791,0.994725,48.4778,-48,-42.5,634.203,1.3317e+06
2792,0.629936,49.3511,49.5,-42.5,401.626,1.3321e+06
2793,0.995353,49.3511,-49.5,-42.5,634.604,1.33274e+06
2794,0.624175,50.1944,51,-42.5,397.953,1.33314e+06
2795,0.995906,50.1944,-51,-42.5,634.956,1.33377e+06
2796,0.618561,51.009,52.5,-42.5,394.374,1.33416e+06
2797,0.996389,51.009,-52.5,-42.5,635.264,1.3348e+06
2798,0.613093,51.7959,54,-42.5,390.888,1.33519e+06
2799,0.996808,51.7959,-54,-42.5,635.531,1.33583e+06
2800,0.607767,52.5563,55.5,-42.5,387.492,1.33621e+06
2801,0.997167,52.5563,-55.5,-42.5,635.76,1.33685e+06
2802,0.602581,53.2913,57,-42.5,384.185,1.33723e+06
2803,0.997472,53.2913,-57,-42.5,635.955,1.33787e+06
2804,0.59753,54.0018,58.5,-42.5,380.965,1.33825e+06
2805,0.997726,54.0018,-58.5,-42.5,636.117,1.33889e+06
2806,0.592612,54.6888,60,-42.5,377.829,1.33926e+06
2807,0.997935,54.6888,-60,-42.5,636.25,1.3399e+06
2808,0.587823,55.3533,61.5,-42.5,374.776,1.34028e+06
2809,0.9981,55.3533,-61.5,-42.5,636.355,1.34091e+06
2810,0.583159,55.9963,63,-42.5,371.803,1.34128e+06
2811,0.998227,55.9963,-63,-42.5,636.436,1.34192e+06
2812,0.578619,56.6185,64.5,-42.5,368.908,1.34229e+06
2813,0.998319,56.6185,-64.5,-42.5,636.494,1.34293e+06
2814,0.574197,57.2209,66,-42.5,366.089,1.34329e+06
2815,0.998377,57.2209,-66,-42.5,636.532,1.34393e+06
2816,0.569891,57.8043,67.5,-42.5,363.343,1.34429e+06
2817,0.998406,57.8043,-67.5,-42.5,636.55,1.34493e+06
2818,0.565697,58.3693,69,-42.5,360.669,1.34529e+06
2819,0.998407,58.3693,-69,-42.5,636.551,1.34593e+06
2820,0.561612,58.9169,70.5,-42.5,358.065,1.34628e+06
2821,0.998383,58.9169,-70.5,-42.5,636.535,1.34692e+06
2822,0.557632,59.4476,72,-42.5,355.528,1.34728e+06
2823,0.998336,59.4476,-72,-42.5,636.505,1.34791e+06
2824,0.553755,59.9622,73.5,-42.5,353.056,1.34827e+06
2825,0.998268,59.9622,-73.5,-42.5,636.462,1.3489e+06
2826,0.549978,60.4612,75,-42.5,350.648,1.34925e+06
2827,0.998181,60.4612,-75,-42.5,636.406,1.34989e+06
2828,0.883597,0,0,-44,563.352,1.35045e+06
2829,0.876305,1.95254,1.5,-44,558.703,1.35101e+06
2830,0.890678,1.95254,-1.5,-44,567.867,1.35158e+06
2831,0.868818,3.90048,3,-44,553.929,1.35213e+06
2832,0.897533,3.90048,-3,-44,572.237,1.3527e+06
2833,0.861153,5.83949,4.5,-44,549.042,1.35325e+06
2834,0.904149,5.83949,-4.5,-44,576.455,1.35383e+06
2835,0.853331,7.76518,6,-44,544.055,1.35437e+06
2836,0.910515,7.76518,-6,-44,580.514,1.35495e+06
2837,0.84537,9.67335,7.5,-44,538.98,1.35549e+06
2838,0.916622,9.67335,-7.5,-44,584.408,1.35608e+06
2839,0.837293,11.5601,9,-44,533.83,1.35661e+06
2840,0.922464,11.5601,-9,-44,588.132,1.3572e+06
2841,0.829119,13.4218,10.5,-44,528.618,1.35773e+06
2842,0.928036,13.4218,-10.5,-44,591.685,1.35832e+06
2843,0.82087,15.2551,12,-44,523.359,1.35884e+06
2844,0.933336,15.2551,-12,-44,595.063,1.35944e+06
2845,0.812568,17.057,13.5,-44,518.066,1.35996e+06
2846,0.938362,17.057,-13.5,-44,598.268,1.36056e+06
2847,0.804232,18.8247,15,-44,512.751,1.36107e+06
2848,0.943116,18.8247,-15,-44,601.299,1.36167e+06
2849,0.795883,20.556,16.5,-44,507.428,1.36218e+06
2850,0.9476,20.556,-16.5,-44,604.158,1.36278e+06
2851,0.78754,22.249,18,-44,502.109,1.36328e+06
2852,0.951821,22.249,-18,-44,606.849,1.36389e+06
2853,0.779221,23.902,19.5,-44,496.805,1.36439e+06
2854,0.955782,23.902,-19.5,-44,609.375,1.365e+06
2855,0.770944,25.5139,21,-44,491.528,1.36549e+06
2856,0.959491,25.5139,-21,-44,611.739,1.3661e+06
2857,0.762724,27.0836,22.5,-44,486.287,1.36659e+06
2858,0.962956,27.0836,-22.5,-44,613.949,1.3672e+06
2859,0.754575,28.6105,24,-44,481.092,1.36768e+06
2860,0.966186,28.6105,-24,-44,616.008,1.3683e+06
2861,0.746511,30.0942,25.5,-44,475.95,1.36877e+06
2862,0.96919,30.0942,-25.5,-44,617.923,1.36939e+06
2863,0.738544,31.5348,27,-44,470.871,1.36986e+06
2864,0.971978,31.5348,-27,-44,619.7,1.37048e+06
2865,0.730683,32.9322,28.5,-44,465.859,1.37095e+06
2866,0.974559,32.9322,-28.5,-44,621.346,1.37157e+06
2867,0.722939,34.2869,30,-44,460.921,1.37203e+06
2868,0.976944,34.2869,-30,-44,622.867,1.37265e+06
2869,0.715319,35.5992,31.5,-44,456.063,1.37311e+06
2870,0.979143,35.5992,-31.5,-44,624.269,1.37373e+06
2871,0.707829,36.8699,33,-44,451.288,1.37418e+06
2872,0.981167,36.8699,-33,-44,625.559,1.37481e+06
2873,0.700476,38.0997,34.5,-44,446.6,1.37526e+06
2874,0.983025,38.0997,-34.5,-44,626.744,1.37588e+06
2875,0.693264,39.2894,36,-44,442.002,1.37632e+06
2876,0.984727,39.2894,-36,-44,627.829,1.37695e+06
2877,0.686196,40.44,37.5,-44,437.495,1.37739e+06
2878,0.986283,40.44,-37.5,-44,628.821,1.37802e+06
2879,0.679274,41.5526,39,-44,433.083,1.37845e+06
2880,0.987703,41.5526,-39,-44,629.726,1.37908e+06
2881,0.672502,42.6282,40.5,-44,428.765,1.37951e+06
2882,0.988994,42.6282,-40.5,-44,630.549,1.38014e+06
2883,0.665879,43.6678,42,-44,424.542,1.38057e+06
2884,0.990166,43.6678,-42,-44,631.297,1.3812e+06
2885,0.659406,44.6726,43.5,-44,420.415,1.38162e+06
2886,0.991226,44.6726,-43.5,-44,631.973,1.38225e+06
2887,0.653083,45.6437,45,-44,416.384,1.38267e+06
2888,0.992183,45.6437,-45,-44,632.583,1.3833e+06
2889,0.64691,46.5824,46.5,-44,412.448,1.38371e+06
2890,0.993043,46.5824,-46.5,-44,633.131,1.38434e+06
2891,0.640884,47.4896,48,-44,408.606,1.38475e+06
2892,0.993814,47.4896,-48,-44,633.623,1.38539e+06
2893,0.635005,48.3665,49.5,-44,404.858,1.38579e+06
2894,0.994502,48.3665,-49.5,-44,634.061,1.38642e+06
2895,0.62927,49.2142,51,-44,401.201,1.38683e+06
2896,0.995112,49.2142,-51,-44,634.45,1.38746e+06
2897,0.623677,50.0338,52.5,-44,397.636,1.38786e+06
2898,0.995652,50.0338,-52.5,-44,634.794,1.38849e+06
2899,0.618225,50.8263,54,-44,394.159,1.38889e+06
2900,0.996125,50.8263,-54,-44,635.096,1.38952e+06
2901,0.61291,51.5929,55.5,-44,390.771,1.38991e+06
2902,0.996538,51.5929,-55.5,-44,635.359,1.39055e+06
2903,0.607729,52.3344,57,-44,387.468,1.39094e+06
2904,0.996894,52.3344,-57,-44,635.586,1.39157e+06
2905,0.60268,53.0518,58.5,-44,384.248,1.39196e+06
2906,0.997199,53.0518,-58.5,-44,635.78,1.39259e+06
2907,0.597759,53.7462,60,-44,381.111,1.39297e+06
2908,0.997455,53.7462,-60,-44,635.944,1.39361e+06
2909,0.592965,54.4183,61.5,-44,378.054,1.39399e+06
2910,0.997667,54.4183,-61.5,-44,636.079,1.39462e+06
2911,0.588293,55.0691,63,-44,375.076,1.395e+06
2912,0.997839,55.0691,-63,-44,636.189,1.39563e+06
2913,0.58374,55.6993,64.5,-44,372.173,1.39601e+06
2914,0.997973,55.6993,-64.5,-44,636.274,1.39664e+06
2915,0.579303,56.3099,66,-44,369.344,1.39701e+06
2916,0.998072,56.3099,-66,-44,636.337,1.39765e+06
2917,0.57498,56.9016,67.5,-44,366.588,1.39801e+06
2918,0.99814,56.9016,-67.5,-44,636.381,1.39865e+06
2919,0.570766,57.4751,69,-44,363.901,1.39902e+06
2920,0.998179,57.4751,-69,-44,636.406,1.39965e+06
2921,0.56666,58.0312,70.5,-44,361.283,1.40001e+06
2922,0.998192,58.0312,-70.5,-44,636.413,1.40065e+06
2923,0.562657,58.5704,72,-44,358.731,1.40101e+06
2924,0.998179,58.5704,-72,-44,636.406,1.40164e+06
2925,0.558755,59.0936,73.5,-44,356.244,1.402e+06
2926,0.998145,59.0936,-73.5,-44,636.383,1.40264e+06
2927,0.554952,59.6013,75,-44,353.819,1.40299e+06
2928,0.998089,59.6013,-75,-44,636.348,1.40363e+06
2929,0.883161,0,0,-45.5,563.074,1.40419e+06
2930,0.876069,1.88824,1.5,-45.5,558.552,1.40475e+06
2931,0.890053,1.88824,-1.5,-45.5,567.468,1.40532e+06
2932,0.868792,3.77227,3,-45.5,553.913,1.40587e+06
2933,0.896732,3.77227,-3,-45.5,571.726,1.40644e+06
2934,0.861347,5.64823,4.5,-45.5,549.166,1.40699e+06
2935,0.903186,5.64823,-4.5,-45.5,575.841,1.40757e+06
2936,0.853752,7.51212,6,-45.5,544.323,1.40811e+06
2937,0.909405,7.51212,-6,-45.5,579.806,1.40869e+06
2938,0.846024,9.36019,7.5,-45.5,539.396,1.40923e+06
2939,0.91538,9.36019,-7.5,-45.5,583.616,1.40981e+06
2940,0.838183,11.1888,9,-45.5,534.397,1.41035e+06
2941,0.921105,11.1888,-9,-45.5,587.266,1.41094e+06
2942,0.830247,12.9946,10.5,-45.5,529.338,1.41146e+06
2943,0.926576,12.9946,-10.5,-45.5,590.754,1.41206e+06
2944,0.822238,14.7745,12,-45.5,524.231,1.41258e+06
2945,0.931789,14.7745,-12,-45.5,594.077,1.41317e+06
2946,0.814173,16.5258,13.5,-45.5,519.09,1.41369e+06
2947,0.936743,16.5258,-13.5,-45.5,597.236,1.41429e+06
2948,0.806073,18.2459,15,-45.5,513.925,1.4148e+06
2949,0.941441,18.2459,-15,-45.5,600.231,1.4154e+06
2950,0.797955,19.9325,16.5,-45.5,508.749,1.41591e+06
2951,0.945882,19.9325,-16.5,-45.5,603.063,1.41652e+06
2952,0.789838,21.584,18,-45.5,503.574,1.41702e+06
2953,0.950073,21.584,-18,-45.5,605.734,1.41763e+06
2954,0.781738,23.1986,19.5,-45.5,498.41,1.41812e+06
2955,0.954016,23.1986,-19.5,-45.5,608.249,1.41873e+06
2956,0.773672,24.7751,21,-45.5,493.267,1.41923e+06
2957,0.957719,24.7751,-21,-45.5,610.609,1.41984e+06
2958,0.765655,26.3127,22.5,-45.5,488.156,1.42032e+06
2959,0.961188,26.3127,-22.5,-45.5,612.821,1.42094e+06
2960,0.757699,27.8104,24,-45.5,483.084,1.42142e+06
2961,0.964431,27.8104,-24,-45.5,614.889,1.42204e+06
2962,0.749819,29.268,25.5,-45.5,478.06,1.42251e+06
2963,0.967456,29.268,-25.5,-45.5,616.818,1.42313e+06
2964,0.742026,30.6852,27,-45.5,473.091,1.4236e+06
2965,0.970272,30.6852,-27,-45.5,618.613,1.42422e+06
2966,0.734329,32.0619,28.5,-45.5,468.183,1.42469e+06
2967,0.972889,32.0619,-28.5,-45.5,620.281,1.42531e+06
2968,0.726737,33.3985,30,-45.5,463.343,1.42577e+06
2969,0.975315,33.3985,-30,-45.5,621.828,1.4264e+06
2970,0.719259,34.6952,31.5,-45.5,458.576,1.42685e+06
2971,0.977559,34.6952,-31.5,-45.5,623.259,1.42748e+06
2972,0.711902,35.9524,33,-45.5,453.885,1.42793e+06
2973,0.979632,35.9524,-33,-45.5,624.581,1.42856e+06
2974,0.70467,37.1709,34.5,-45.5,449.274,1.42901e+06
2975,0.981543,37.1709,-34.5,-45.5,625.799,1.42963e+06
2976,0.697569,38.3514,36,-45.5,444.747,1.43008e+06
2977,0.983301,38.3514,-36,-45.5,626.92,1.4307e+06
2978,0.690603,39.4945,37.5,-45.5,440.305,1.43114e+06
2979,0.984914,39.4945,-37.5,-45.5,627.948,1.43177e+06
2980,0.683774,40.6013,39,-45.5,435.951,1.43221e+06
2981,0.986392,40.6013,-39,-45.5,628.89,1.43284e+06
2982,0.677085,41.6726,40.5,-45.5,431.686,1.43327e+06
2983,0.987743,41.6726,-40.5,-45.5,629.752,1.4339e+06
2984,0.670536,42.7094,42,-45.5,427.511,1.43432e+06
2985,0.988974,42.7094,-42,-45.5,630.537,1.43496e+06
2986,0.664129,43.7127,43.5,-45.5,423.427,1.43538e+06
2987,0.990095,43.7127,-43.5,-45.5,631.251,1.43601e+06
2988,0.657865,44.6835,45,-45.5,419.432,1.43643e+06
2989,0.991111,44.6835,-45,-45.5,631.899,1.43706e+06
2990,0.651742,45.6228,46.5,-45.5,415.529,1.43748e+06
2991,0.992031,45.6228,-46.5,-45.5,632.485,1.43811e+06
2992,0.64576,46.5316,48,-45.5,411.715,1.43852e+06
2993,0.99286,46.5316,-48,-45.5,633.014,1.43915e+06
2994,0.639918,47.411,49.5,-45.5,407.99,1.43956e+06
2995,0.993605,47.411,-49.5,-45.5,633.489,1.4402e+06
2996,0.634214,48.262,51,-45.5,404.353,1.4406e+06
2997,0.994272,48.262,-51,-45.5,633.914,1.44123e+06
2998,0.628646,49.0856,52.5,-45.5,400.804,1.44163e+06
2999,0.994866,49.0856,-52.5,-45.5,634.293,1.44227e+06
3000,0.623214,49.8828,54,-45.5,397.34,1.44267e+06
3001,0.995394,49.8828,-54,-45.5,634.63,1.4433e+06
3002,0.617913,50.6544,55.5,-45.5,393.961,1.44369e+06
3003,0.995858,50.6544,-55.5,-45.5,634.926,1.44433e+06
3004,0.612743,51.4015,57,-45.5,390.664,1.44472e+06
3005,0.996266,51.4015,-57,-45.5,635.186,1.44536e+06
3006,0.6077,52.125,58.5,-45.5,387.449,1.44574e+06
3007,0.996619,52.125,-58.5,-45.5,635.411,1.44638e+06
3008,0.602781,52.8257,60,-45.5,384.313,1.44676e+06
3009,0.996923,52.8257,-60,-45.5,635.605,1.4474e+06
3010,0.597985,53.5046,61.5,-45.5,381.255,1.44778e+06
3011,0.997181,53.5046,-61.5,-45.5,635.769,1.44841e+06
3012,0.593308,54.1623,63,-45.5,378.273,1.44879e+06
3013,0.997397,54.1623,-63,-45.5,635.907,1.44943e+06
3014,0.588747,54.7998,64.5,-45.5,375.365,1.4498e+06
3015,0.997574,54.7998,-64.5,-45.5,636.02,1.45044e+06
3016,0.5843,55.4179,66,-45.5,372.53,1.45081e+06
3017,0.997715,55.4179,-66,-45.5,636.109,1.45145e+06
3018,0.579963,56.0171,67.5,-45.5,369.765,1.45182e+06
3019,0.997822,56.0171,-67.5,-45.5,636.178,1.45245e+06
3020,0.575734,56.5983,69,-45.5,367.068,1.45282e+06
3021,0.997899,56.5983,-69,-45.5,636.227,1.45346e+06
3022,0.571609,57.1622,70.5,-45.5,364.439,1.45382e+06
3023,0.997948,57.1622,-70.5,-45.5,636.258,1.45446e+06
3024,0.567587,57.7094,72,-45.5,361.874,1.45482e+06
3025,0.997971,57.7094,-72,-45.5,636.273,1.45546e+06
3026,0.563664,58.2405,73.5,-45.5,359.373,1.45582e+06
3027,0.99797,58.2405,-73.5,-45.5,636.272,1.45645e+06
3028,0.559837,58.7562,75,-45.5,356.933,1.45681e+06
3029,0.997947,58.7562,-75,-45.5,636.257,1.45745e+06
3030,0.882725,0,0,-47,562.796,1.45801e+06
3031,0.875823,1.82799,1.5,-47,558.395,1.45857e+06
3032,0.889437,1.82799,-1.5,-47,567.075,1.45913e+06
3033,0.868746,3.65222,3,-47,553.883,1.45969e+06
3034,0.895949,3.65222,-3,-47,571.227,1.46026e+06
3035,0.86151,5.46909,4.5,-47,549.27,1.46081e+06
3036,0.902248,5.46909,-4.5,-47,575.243,1.46138e+06
3037,0.85413,7.27502,6,-47,544.564,1.46193e+06
3038,0.908325,7.27502,-6,-47,579.118,1.46251e+06
3039,0.846622,9.06651,7.5,-47,539.778,1.46305e+06
3040,0.914173,9.06651,-7.5,-47,582.846,1.46363e+06
3041,0.839006,10.8403,9,-47,534.922,1.46416e+06
3042,0.919784,10.8403,-9,-47,586.424,1.46475e+06
3043,0.831297,12.5933,10.5,-47,530.007,1.46528e+06
3044,0.925156,12.5933,-10.5,-47,589.848,1.46587e+06
3045,0.823515,14.3227,12,-47,525.046,1.4664e+06
3046,0.930284,14.3227,-12,-47,593.118,1.46699e+06
3047,0.815677,16.0259,13.5,-47,520.049,1.46751e+06
3048,0.935167,16.0259,-13.5,-47,596.231,1.46811e+06
3049,0.807802,17.7004,15,-47,515.027,1.46862e+06
3050,0.939807,17.7004,-15,-47,599.189,1.46922e+06
3051,0.799905,19.3443,16.5,-47,509.992,1.46973e+06
3052,0.944204,19.3443,-16.5,-47,601.993,1.47033e+06
3053,0.792004,20.9558,18,-47,504.955,1.47084e+06
3054,0.948362,20.9558,-18,-47,604.644,1.47144e+06
3055,0.784115,22.5333,19.5,-47,499.925,1.47194e+06
3056,0.952284,22.5333,-19.5,-47,607.145,1.47255e+06
3057,0.776252,24.0755,21,-47,494.912,1.47304e+06
3058,0.955977,24.0755,-21,-47,609.499,1.47365e+06
3059,0.768431,25.5815,22.5,-47,489.926,1.47414e+06
3060,0.959446,25.5815,-22.5,-47,611.711,1.47475e+06
3061,0.760664,27.0506,24,-47,484.974,1.47524e+06
3062,0.962698,27.0506,-24,-47,613.784,1.47585e+06
3063,0.752963,28.4822,25.5,-47,480.064,1.47633e+06
3064,0.96574,28.4822,-25.5,-47,615.723,1.47695e+06
3065,0.745339,29.876,27,-47,475.203,1.47742e+06
3066,0.96858,29.876,-27,-47,617.534,1.47804e+06
3067,0.737802,31.2319,28.5,-47,470.398,1.47851e+06
3068,0.971227,31.2319,-28.5,-47,619.222,1.47913e+06
3069,0.730362,32.55,30,-47,465.654,1.4796e+06
3070,0.973689,32.55,-30,-47,620.792,1.48022e+06
3071,0.723025,33.8305,31.5,-47,460.976,1.48068e+06
3072,0.975975,33.8305,-31.5,-47,622.249,1.4813e+06
3073,0.715798,35.0738,33,-47,456.369,1.48176e+06
3074,0.978093,35.0738,-33,-47,623.599,1.48238e+06
3075,0.708688,36.2803,34.5,-47,451.836,1.48283e+06
3076,0.980052,36.2803,-34.5,-47,624.848,1.48346e+06
3077,0.7017,37.4506,36,-47,447.38,1.48391e+06
3078,0.98186,37.4506,-36,-47,626.001,1.48453e+06
3079,0.694836,38.5854,37.5,-47,443.004,1.48497e+06
3080,0.983527,38.5854,-37.5,-47,627.064,1.4856e+06
3081,0.688101,39.6855,39,-47,438.71,1.48604e+06
3082,0.985059,39.6855,-39,-47,628.041,1.48667e+06
3083,0.681496,40.7515,40.5,-47,434.499,1.4871e+06
3084,0.986466,40.7515,-40.5,-47,628.938,1.48773e+06
3085,0.675025,41.7845,42,-47,430.373,1.48816e+06
3086,0.987754,41.7845,-42,-47,629.759,1.48879e+06
3087,0.668687,42.7852,43.5,-47,426.332,1.48922e+06
3088,0.988932,42.7852,-43.5,-47,630.51,1.48985e+06
3089,0.662484,43.7546,45,-47,422.377,1.49027e+06
3090,0.990005,43.7546,-45,-47,631.194,1.4909e+06
3091,0.656415,44.6936,46.5,-47,418.508,1.49132e+06
3092,0.990981,44.6936,-46.5,-47,631.817,1.49195e+06
3093,0.65048,45.6031,48,-47,414.724,1.49237e+06
3094,0.991867,45.6031,-48,-47,632.381,1.493e+06
3095,0.644678,46.484,49.5,-47,411.025,1.49341e+06
3096,0.992668,46.484,-49.5,-47,632.892,1.49404e+06
3097,0.639009,47.3373,51,-47,407.411,1.49445e+06
3098,0.993389,47.3373,-51,-47,633.352,1.49508e+06
3099,0.633471,48.1639,52.5,-47,403.88,1.49549e+06
3100,0.994037,48.1639,-52.5,-47,633.765,1.49612e+06
3101,0.628062,48.9647,54,-47,400.431,1.49652e+06
3102,0.994617,48.9647,-54,-47,634.135,1.49716e+06
3103,0.622781,49.7405,55.5,-47,397.064,1.49755e+06
3104,0.995133,49.7405,-55.5,-47,634.463,1.49819e+06
3105,0.617624,50.4923,57,-47,393.777,1.49858e+06
3106,0.99559,50.4923,-57,-47,634.755,1.49922e+06
3107,0.612591,51.221,58.5,-47,390.568,1.49961e+06
3108,0.995992,51.221,-58.5,-47,635.011,1.50024e+06
3109,0.607679,51.9272,60,-47,387.436,1.50063e+06
3110,0.996343,51.9272,-60,-47,635.235,1.50126e+06
3111,0.602885,52.6119,61.5,-47,384.379,1.50165e+06
3112,0.996646,52.6119,-61.5,-47,635.428,1.50228e+06
3113,0.598207,53.2759,63,-47,381.396,1.50267e+06
3114,0.996906,53.2759,-63,-47,635.594,1.5033e+06
3115,0.593641,53.9198,64.5,-47,378.486,1.50368e+06
3116,0.997126,53.9198,-64.5,-47,635.734,1.50432e+06
3117,0.589187,54.5445,66,-47,375.646,1.50469e+06
3118,0.997308,54.5445,-66,-47,635.85,1.50533e+06
3119,0.58484,55.1506,67.5,-47,372.874,1.5057e+06
3120,0.997455,55.1506,-67.5,-47,635.944,1.50634e+06
3121,0.580599,55.7389,69,-47,370.17,1.50671e+06
3122,0.99757,55.7389,-69,-47,636.017,1.50734e+06
3123,0.57646,56.3099,70.5,-47,367.532,1.50771e+06
3124,0.997655,56.3099,-70.5,-47,636.072,1.50835e+06
3125,0.572421,56.8644,72,-47,364.957,1.50871e+06
3126,0.997713,56.8644,-72,-47,636.109,1.50935e+06
3127,0.56848,57.4029,73.5,-47,362.444,1.50971e+06
3128,0.997746,57.4029,-73.5,-47,636.129,1.51035e+06
3129,0.564633,57.926,75,-47,359.991,1.51071e+06
3130,0.997756,57.926,-75,-47,636.135,1.51134e+06
3131,0.882291,0,0,-48.5,562.519,1.5119e+06
3132,0.87557,1.77145,1.5,-48.5,558.234,1.51246e+06
3133,0.888833,1.77145,-1.5,-48.5,566.69,1.51303e+06
3134,0.868684,3.5395,3,-48.5,553.844,1.51358e+06
3135,0.895184,3.5395,-3,-48.5,570.739,1.51415e+06
3136,0.861645,5.30094,4.5,-48.5,549.356,1.5147e+06
3137,0.901335,5.30094,-4.5,-48.5,574.661,1.51528e+06
3138,0.85447,7.0523,6,-48.5,544.781,1.51582e+06
3139,0.907276,7.0523,-6,-48.5,578.449,1.5164e+06
3140,0.847172,8.79053,7.5,-48.5,540.128,1.51694e+06
3141,0.913,8.79053,-7.5,-48.5,582.098,1.51752e+06
3142,0.839768,10.5126,9,-48.5,535.408,1.51806e+06
3143,0.918502,10.5126,-9,-48.5,585.606,1.51864e+06
3144,0.832276,12.2157,10.5,-48.5,530.631,1.51918e+06
3145,0.923776,12.2157,-10.5,-48.5,588.969,1.51976e+06
3146,0.82471,13.8972,12,-48.5,525.807,1.52029e+06
3147,0.92882,13.8972,-12,-48.5,592.185,1.52088e+06
3148,0.817088,15.5546,13.5,-48.5,520.948,1.5214e+06
